id,Horodateur,IP,Identifiant,Type,Statut,Ville,Pays,Latitude,Longitude,Operateur
2281,2021-04-06 08:50:40.19623+00,154.126.66.62,rajason.sariaka,Eleve,Deconnexion,Antananarivo,Madagascar,,,Telecom-Malagasy
2280,2021-04-06 08:48:56.712253+00,154.126.66.41,andrianarivo.nathan,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2279,2021-04-06 08:45:47.869863+00,154.126.66.62,rajason.sariaka,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2278,2021-04-06 08:41:06.692442+00,154.126.12.123,rakotonirina.tinah,Eleve,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2277,2021-04-06 08:38:27.265704+00,197.158.85.17,andriamihaja.warren,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2276,2021-04-06 08:38:08.836399+00,197.158.85.17,andriamihaja.warren,Eleve,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2275,2021-04-06 08:37:37.113164+00,197.158.119.138,rabetokotany.felana,Eleve,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2274,2021-04-06 08:36:33.545666+00,197.149.30.194,diallo.cellou,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2273,2021-04-06 08:36:21.624147+00,197.158.85.17,andriamihaja.warren,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2272,2021-04-06 08:35:51.909152+00,197.158.85.17,andriamihaja.warren,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2271,2021-04-06 08:35:29.929398+00,197.158.119.138,rabetokotany.felana,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2270,2021-04-06 08:35:24.133652+00,197.158.85.17,,,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2269,2021-04-06 08:26:00.472805+00,197.149.61.109,rakotomalala.tendry,Eleve,Deconnexion,Antananarivo,Madagascar,,,Telecom-Malagasy
2268,2021-04-06 08:25:51.644214+00,197.149.61.109,rakotomalala.tendry,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2267,2021-04-06 08:25:15.979635+00,197.149.61.109,rakotomalala.tendry,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2266,2021-04-06 08:25:09.61381+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Deconnexion,Toamasina,Madagascar,,,Telecom-Malagasy
2265,2021-04-06 08:24:47.981888+00,197.158.119.129,rakotonirina .adaia,,Identifiant 'rakotonirina .adaia' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2264,2021-04-06 08:24:29.792392+00,197.158.119.129,rakotonirina . adaia,,Identifiant 'rakotonirina . adaia' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2263,2021-04-06 08:23:19.441878+00,197.158.119.129,rakotonirina adaia,,Identifiant 'rakotonirina adaia' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2262,2021-04-06 08:23:12.407351+00,197.158.119.129,rakotonirina adaia,,Identifiant 'rakotonirina adaia' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2261,2021-04-06 08:14:21.875199+00,154.126.9.121,rahanitriniaina.emmanuel,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2260,2021-04-06 08:13:35.39756+00,154.126.9.121,rahanitriniaina.emmanuel,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2259,2021-04-06 08:11:37.242032+00,197.149.61.131,2ndec rakotonjatovo.norah,,Identifiant '2ndec rakotonjatovo.norah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
2258,2021-04-06 08:09:29.637677+00,197.149.61.131,2ndec rakotonjatovo.norah,,Identifiant '2ndec rakotonjatovo.norah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
2257,2021-04-06 08:08:16.862265+00,154.126.11.103,andrianandraina.maharo,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2256,2021-04-06 08:08:09.361579+00,154.126.11.103,andrianandraina.maharo,Eleve,L'identifiant et le code d'accès ne peuvent pas être vides pour vous connecter.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2255,2021-04-06 08:05:55.850898+00,197.149.61.131,2ndec rakotonjatovo.norah,,Identifiant '2ndec rakotonjatovo.norah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
2254,2021-04-06 08:05:38.884831+00,41.204.115.158,rajohanesa.tendry_jonathan,,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2253,2021-04-06 08:05:37.811755+00,41.204.115.158,rajohanesa.tendry_jonathan,Eleve,Deconnexion,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2252,2021-04-06 08:05:03.368292+00,197.149.61.131,2ndec rakotonjatovo.norah,,Identifiant '2ndec rakotonjatovo.norah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
2251,2021-04-06 08:04:21.217388+00,197.149.61.131,2nde c rakotonjatovo.norah,,Identifiant '2nde c rakotonjatovo.norah' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
2250,2021-04-06 08:01:52.31339+00,197.149.15.86,randrianarimanana.aro,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2249,2021-04-06 08:01:32.072471+00,197.149.15.86,randrianarimanana.andrianina,Eleve,Deconnexion,Antananarivo,Madagascar,,,Telecom-Malagasy
2248,2021-04-06 08:00:57.377777+00,154.126.12.123,rakotonirina.tinah,Eleve,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2247,2021-04-06 08:00:49.964473+00,41.204.115.158,rajohanesa.tendry_jonathan,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2246,2021-04-06 08:00:45.444435+00,41.204.115.158,rajohanesa.tendry_jonathan,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2245,2021-04-06 07:58:54.577173+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2244,2021-04-06 07:57:41.407863+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2243,2021-04-06 07:57:03.228049+00,197.149.15.86,randrianarimanana.andrianina,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2242,2021-04-06 07:56:48.266064+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2241,2021-04-06 07:56:45.642058+00,197.149.15.86,randrianarimanana.andrianina,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2240,2021-04-06 07:55:43.758318+00,154.126.11.245,andrianasolo.fanilo,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2239,2021-04-06 07:53:23.127666+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2238,2021-04-06 07:53:05.453814+00,154.126.105.167,rakotoarimanana.bodolalaina,,Deconnexion,Toamasina,Madagascar,,,Telecom-Malagasy
2237,2021-04-06 07:53:05.453814+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Deconnexion,Toamasina,Madagascar,,,Telecom-Malagasy
2236,2021-04-06 07:51:58.268025+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2235,2021-04-06 07:51:11.783524+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2234,2021-04-06 07:50:17.569181+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Deconnexion,Toamasina,Madagascar,,,Telecom-Malagasy
2233,2021-04-06 07:50:17.569181+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Toamasina,Madagascar,,,Telecom-Malagasy
2232,2021-04-06 07:50:05.221581+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Toamasina,Madagascar,,,Telecom-Malagasy
2231,2021-04-06 07:49:22.158474+00,197.149.48.242,harimalanjaona.gracyah,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2230,2021-04-06 07:49:06.318809+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2229,2021-04-06 07:49:05.417928+00,197.149.48.242,harimalanjaona.gracyah,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Telecom-Malagasy
2228,2021-04-06 07:48:27.255655+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Deconnexion,Toamasina,Madagascar,,,Telecom-Malagasy
2227,2021-04-06 07:48:46.048777+00,197.149.48.242,harimalanjaona.ulrich,Eleve,Deconnexion,Antananarivo,Madagascar,,,Telecom-Malagasy
2226,2021-04-06 07:48:29.67713+00,197.149.48.242,harimalanjaona.ulrich,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2225,2021-04-06 07:48:27.255655+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2224,2021-04-06 07:48:03.266172+00,197.149.48.242,harimalanjaona.gracyah,Eleve,Deconnexion,Antananarivo,Madagascar,,,Telecom-Malagasy
2223,2021-04-06 07:47:37.614041+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Deconnexion,Toamasina,Madagascar,,,Telecom-Malagasy
2222,2021-04-06 07:47:41.65315+00,197.215.193.44,andrianantenaina.jedidia,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
2221,2021-04-06 07:47:37.614041+00,154.126.105.167,rakotoarimanana.bodolalaina,Prof,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2220,2021-04-06 07:47:10.820994+00,154.126.105.167,rakotoarimanana.bodolalaina,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Toamasina,Madagascar,,,Telecom-Malagasy
2219,2021-04-06 07:46:21.597196+00,41.74.213.81,andriatsifaritana.brayan,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Orange Madagascar
2218,2021-04-06 07:46:10.152394+00,154.126.105.167,rakotoarimanana.bodolalaina,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Toamasina,Madagascar,,,Telecom-Malagasy
2217,2021-04-06 07:46:02.83796+00,41.74.213.81,andriatsifaritana.brayan,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Orange Madagascar
2216,2021-04-06 07:45:42.66728+00,197.149.48.242,harimalanjaona.gracyah,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2215,2021-04-06 07:45:16.641652+00,154.126.105.167,033 64 694 73,,Identifiant '033 64 694 73' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Toamasina,Madagascar,,,Telecom-Malagasy
2214,2021-04-06 07:44:45.834151+00,154.126.105.167,0336469473,,Identifiant '0336469473' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Toamasina,Madagascar,,,Telecom-Malagasy
2213,2021-04-06 07:42:51.544652+00,197.215.193.44,andrianantenaina.nehemia,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
2212,2021-04-06 07:39:04.687182+00,197.215.193.44,andrianantenaina.nehemia,Eleve,Deconnexion,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
2211,2021-04-06 07:39:33.636382+00,197.215.193.44,andrianantenaina.jedidia,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
2210,2021-04-06 07:38:10.568043+00,197.215.193.44,andrianantenaina.nehemia,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
2209,2021-04-06 07:36:23.882087+00,197.158.119.158,rajohanesa.tendry_jonathan,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2208,2021-04-06 07:35:54.208906+00,154.126.11.116,fanja_handriniaina.mickaïa,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2207,2021-04-06 07:33:39.231313+00,154.126.98.195,ramiandrisoa.angelo,Eleve,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2206,2021-04-06 07:31:56.548834+00,154.126.9.46,rabearison.tonny,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2205,2021-04-06 07:30:59.826176+00,154.126.9.46,rabearison.tonny,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2204,2021-04-06 07:29:24.784696+00,41.74.211.218,niriko.sarobidy,,Deconnexion,Alasora,Madagascar,-18.9469,47.568,Orange Madagascar
2203,2021-04-06 07:29:23.954245+00,41.74.211.218,niriko.sarobidy,,Deconnexion,Alasora,Madagascar,-18.9469,47.568,Orange Madagascar
2202,2021-04-06 07:29:22.704077+00,41.74.211.218,niriko.sarobidy,Eleve,Deconnexion,Alasora,Madagascar,-18.9469,47.568,Orange Madagascar
2201,2021-04-06 07:29:08.768923+00,197.149.48.242,harimalanjaona.gracyah,,Deconnexion,Antananarivo,Madagascar,,,Telecom-Malagasy
2200,2021-04-06 07:26:32.91874+00,,,,Deconnexion,,,,,
2199,2021-04-06 07:26:32.531626+00,,,,Deconnexion,,,,,
2198,2021-04-06 07:26:28.144744+00,41.74.211.218,niriko.sarobidy,Eleve,Connexion valide,Alasora,Madagascar,-18.9469,47.568,Orange Madagascar
2197,2021-04-06 07:26:15.623426+00,197.159.150.78,rakotonavalona.orima,Eleve,Connexion valide,Antananarivo,Madagascar,,,Orange Madagascar
2196,2021-04-06 07:26:01.09824+00,154.126.12.73,rasoloarivalona.miadana,Eleve,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2195,2021-04-06 07:25:42.360092+00,197.215.193.24,ramarijaona.sandratra,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
2194,2021-04-06 07:25:26.077436+00,197.215.193.24,ramarijaona.sandratra,Eleve,Deconnexion,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
2193,2021-04-06 07:23:11.182357+00,197.159.150.78,rakotonavalona.orima,Eleve,Connexion valide,Antananarivo,Madagascar,,,Orange Madagascar
2192,2021-04-06 07:22:20.426445+00,197.158.119.141,ralinjanahary.maurizio,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2191,2021-04-06 07:21:23.615694+00,197.215.193.24,ramarijaona.sandratra,Eleve,Connexion valide,Antananarivo,Madagascar,-18.9167,47.5167,Orange Madagascar
2190,2021-04-06 07:19:53.920334+00,154.126.9.156,randrianah.daniel,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2189,2021-04-06 07:17:54.854042+00,154.126.108.136,rakotoarisoa_andrianarison.antsa,Eleve,Deconnexion,Itaosy,Madagascar,-18.9166,47.4603,Telecom-Malagasy
2188,2021-04-06 07:12:09.671397+00,154.126.11.206,ramandimbison.sariaka,Eleve,Connexion valide,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2187,2021-04-06 07:11:20.829237+00,154.126.11.206,ramandimbison.sariaka,,Identifiant 'ramandimbison.sariaka' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2186,2021-04-06 07:11:02.967554+00,154.126.11.147,ramandimbison.sariaka,,Identifiant 'ramandimbison.sariaka' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2185,2021-04-06 07:10:34.21921+00,154.126.11.78,ramandimbison.sariaka,,Identifiant 'ramandimbison.sariaka' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2184,2021-04-06 07:10:28.847308+00,154.126.11.78,ramandimbison.sariaka,,Identifiant 'ramandimbison.sariaka' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2183,2021-04-06 07:09:18.025624+00,154.126.11.147,ramandimbison.sariaka,,Identifiant 'ramandimbison.sariaka' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Ambodirano,Madagascar,-20.25,47.4833,Telecom-Malagasy
2182,2021-04-06 07:08:25.829807+00,154.126.57.225,andriamampandry.prosper,,Deconnexion,Toamasina,Madagascar,,,Telecom-Malagasy
2181,2021-04-06 07:08:24.604875+00,154.126.57.225,andriamampandry.prosper,Prof,Deconnexion,Toamasina,Madagascar,,,Telecom-Malagasy
2180,2021-04-06 07:07:33.718756+00,41.188.54.234,rahobimanana.mickael,Eleve,Deconnexion,Toamasina,Madagascar,,,Telecom-Malagasy
2179,2021-04-06 07:06:55.093922+00,41.188.54.234,rahobimanana.mickael,Eleve,Connexion valide,Toamasina,Madagascar,,,Telecom-Malagasy
2178,06/04/2021 09:59:35,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2177,2021-04-06 06:59:33.932733+00,,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,,,,,
2176,2021-04-06 06:59:33.11324+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2175,2021-04-06 06:59:32.193556+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2174,2021-04-06 06:59:30.603399+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2173,2021-04-06 06:59:28.902753+00,,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,,,,,
2172,2021-04-06 06:59:27.988335+00,,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,,,,,
2171,2021-04-06 06:59:27.143442+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2170,2021-04-06 06:59:26.243369+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2169,2021-04-06 06:59:23.623265+00,,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,,,,,
2168,2021-04-06 06:59:21.753313+00,,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,,,,,
2167,2021-04-06 06:59:20.818265+00,,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,,,,,
2166,2021-04-06 06:59:19.973218+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2165,2021-04-06 06:59:19.073451+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2164,2021-04-06 06:59:17.233244+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2163,2021-04-06 06:59:15.773166+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2162,2021-04-06 06:59:14.872998+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2161,2021-04-06 06:59:13.988178+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2160,2021-04-06 06:59:13.058417+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2159,2021-04-06 06:59:12.143282+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2158,2021-04-06 06:59:11.183756+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2157,2021-04-06 06:59:09.623256+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2156,2021-04-06 06:59:08.743426+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2155,2021-04-06 06:59:07.758788+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2154,2021-04-06 06:59:06.793507+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2153,2021-04-06 06:59:05.848959+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2152,2021-04-06 06:59:02.733563+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2151,2021-04-06 06:58:59.433492+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2150,2021-04-06 06:58:58.052959+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2149,2021-04-06 06:58:16.83753+00,197.158.113.82,andrianarivo.nathan,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2148,2021-04-06 06:58:12.968522+00,197.158.119.129,rakotonirina jaira,,Identifiant 'rakotonirina jaira' non reconnu: veuillez réessayer. <br> Si vous avez perdu votre identifiant merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2147,2021-04-06 06:58:08.740561+00,154.126.66.41,andrianarivo.nathan,Eleve,Connexion valide,Antananarivo,Madagascar,,,Telecom-Malagasy
2146,2021-04-06 06:56:52.091544+00,197.158.113.82,andrianarivo.nathan,Eleve,Connexion valide,Antananarivo,Madagascar,,,Gulfsat Autonomous System
2145,2021-04-06 06:56:38.106794+00,197.158.113.82,andrianarivo.nathan,,Code d'accès erroné: veuillez réessayer. <br> Si vous avez perdu votre code d'accès merci de contacter l'Administration de votre établissement.,Antananarivo,Madagascar,,,Gulfsat Autonomous System
